13,"東京都",23002,"宮ノ平","みやのひら","",35.787345,139.236885,111,"ＪＲ青梅線",14,1,"ＪＲ"
13,"東京都",22948,"日向和田","ひなたわだ","",35.787928,139.230025,111,"ＪＲ青梅線",15,1,"ＪＲ"
13,"東京都",22515,"石神前","いしがみまえ","",35.796733,139.225052,111,"ＪＲ青梅線",16,1,"ＪＲ"
13,"東京都",22959,"二俣尾","ふたまたお","",35.804454,139.215636,111,"ＪＲ青梅線",17,1,"ＪＲ"
13,"東京都",22509,"軍畑","いくさばた","",35.807592,139.207664,111,"ＪＲ青梅線",18,1,"ＪＲ"
13,"東京都",22701,"沢井","さわい","",35.805786,139.194055,111,"ＪＲ青梅線",19,1,"ＪＲ"
13,"東京都",22988,"御嶽","みたけ","",35.801425,139.182916,111,"ＪＲ青梅線",20,1,"ＪＲ"
13,"東京都",22616,"川井","かわい","",35.813824,139.164028,111,"ＪＲ青梅線",21,1,"ＪＲ"
13,"東京都",22687,"古里","こり","東京都",35.816257,139.152113,111,"ＪＲ青梅線",22,1,"ＪＲ"
13,"東京都",22908,"鳩ノ巣","はとのす","",35.814923,139.128754,111,"ＪＲ青梅線",23,1,"ＪＲ"
13,"東京都",22727,"白丸","しろまる","東京都",35.811813,139.114782,111,"ＪＲ青梅線",24,1,"ＪＲ"
13,"東京都",22576,"奥多摩","おくたま","",35.809174,139.096701,111,"ＪＲ青梅線",25,1,"ＪＲ"
13,"東京都",22895,"拝島","はいじま","",35.721132,139.343657,112,"ＪＲ五日市線",1,1,"ＪＲ"
13,"東京都",22648,"熊川","くまがわ","",35.728436,139.335407,112,"ＪＲ五日市線",2,1,"ＪＲ"
13,"東京都",22922,"東秋留","ひがしあきる","",35.725908,139.310909,112,"ＪＲ五日市線",3,1,"ＪＲ"
13,"東京都",22489,"秋川","あきがわ","",35.728046,139.286689,112,"ＪＲ五日市線",4,1,"ＪＲ"
13,"東京都",23013,"武蔵引田","むさしひきだ","",35.729768,139.270245,112,"ＪＲ五日市線",5,1,"ＪＲ"
13,"東京都",23014,"武蔵増戸","むさしますこ","",35.730852,139.255914,112,"ＪＲ五日市線",6,1,"ＪＲ"
13,"東京都",23005,"武蔵五日市","むさしいつかいち","",35.732240,139.228083,112,"ＪＲ五日市線",7,1,"ＪＲ"
13,"東京都",22559,"大崎","おおさき","",35.619899,139.728185,113,"ＪＲ山手線",1,1,"ＪＲ"
13,"東京都",22709,"品川","しながわ","",35.628510,139.738740,113,"ＪＲ山手線",2,1,"ＪＲ"
13,"東京都",22807,"田町","たまち","東京都",35.645730,139.747544,113,"ＪＲ山手線",3,1,"ＪＲ"
13,"東京都",22914,"浜松町","はままつちょう","",35.655452,139.757070,113,"ＪＲ山手線",4,1,"ＪＲ"
